Escuela_ID;Curso ;División;matricula_por_escuela_curso_y_division
1087;1°;3º;21
1087;2°;1º;20
1087;2°;2º;26
1087;3°;1º;14
1087;3°;2º;15
1087;4°;1º;15
1087;4°;2º;21
1087;5°;1º;11
1087;5°;2º;20
1088;1°;1º;25
1088;2°;1º;35
1088;3°;1º;27
1088;4°;1º;24
1088;5°;1º;18
1089;1°;1º;30
1089;1°;2º;26
1089;1°;3º;32
1089;2°;1º;22
1089;2°;2º;22
1089;2°;3º;25
1089;3°;1º;17
1089;3°;2º;22
1089;3°;3º;18
1089;4°;1º;30
1089;4°;2º;36
1089;5°;1º;21
1089;5°;2º;21
1090;1°;1º;31
1090;1°;2º;32
1090;2°;1º;30
1090;2°;2º;31
1090;3°;1º;22
1090;3°;3º;19
1090;4°;1º;28
1090;4°;3º;24
1090;5°;1º;18
1090;5°;2º;16
1091;1°;1º;22
1091;1°;2º;23
1091;2°;1º;31
1091;2°;2º;24
1091;3°;1º;28
1091;3°;2º;26
1091;4°;1º;22
1091;4°;2º;22
1091;5°;1º;21
1091;5°;2º;21
1092;1°;1º;28
1092;1°;2º;28
1092;1°;3º;34
1092;1°;4º;34
1092;1°;5º ;34
1092;1°;6º;27
1092;1°;7º;23
1092;2°;1º;32
1092;2°;2º;27
1092;2°;3º ;27
1092;2°;4º;34
1092;2°;5º ;33
1092;2°;6º;32
1092;3°;1º;30
1092;3°;2º;30
1092;3°;3º;25
1092;3°;4º;28
1092;3°;5º;31
1092;3°;6º;25
1092;4°;1º;33
1092;4°;2º;26
1092;4°;3º;33
1092;4°;4º;21
1092;4°;5º;36
1092;5°;1º;38
1092;5°;2º;23
1092;5°;3º;43
1092;5°;4º;24
1092;6°;1º;34
1092;6°;2º;39
1092;6°;3º;32
1093;1°;1º;22
1093;1°;2º;22
1093;1°;3º;22
1093;1°;4º;23
1093;1°;5º;22
1093;2°;1º;26
1093;2°;2º;25
1093;2°;3º;23
1093;2°;4º;27
1093;3°;1º;12
1093;3°;2º;31
1093;3°;3º;32
1093;3°;5º;13
1093;4°;1º;20
1093;4°;2º;24
1093;4°;3º;24
1093;4°;4º;22
1093;5°;1º;20
1093;5°;2º;23
1093;5°;3º;18
1093;5°;4º;18
1093;6°;1º;37
1094;1°;1º;25
1094;1°;2º;24
1094;2°;1º;28
1094;2°;2º;27
1094;3°;1º;30
1094;3°;2º;31
1094;4°;1º;22
1094;4°;2º;25
1094;5°;1º;23
1094;5°;2º;21
1094;6°;1º;26
1094;6°;2º;24
1095;1°;1º;31
1095;1°;2º;31
1095;1°;3º;29
1095;1°;4º;33
1095;1°;5º;34
1095;1°;6º;31
1095;2°;1º;27
1095;2°;2º;31
1095;2°;3º;27
1095;2°;4º;29
1095;2°;5º;35
1095;3°;1º;32
1095;3°;2º;26
1095;3°;3º;19
1095;3°;4º;32
1095;3°;5º;26
1095;4°;1º;19
1095;4°;2º;21
1095;4°;3º;23
1095;4°;4º;21
1095;4°;5º;21
1095;5°;1º;13
1095;5°;2º;26
1095;5°;3º;29
1095;5°;4º;18
1095;6°;1º;13
1095;6°;2º;17
1095;6°;3º;11
1096;1°;11 ;26
1096;1°;1º;27
1096;1°;2º;25
1096;1°;3º;27
1096;1°;5º;25
1096;1°;6º;25
1096;1°;7º;25
1096;1°;9º;27
1096;2°;1º;35
1096;2°;2º;35
1096;2°;3º;35
1096;2°;4º;34
1096;2°;5º;33
1096;2°;6º;35
1096;3°;1º;31
1096;3°;2º;31
1096;3°;3º;34
1096;3°;4º;32
1096;3°;5º;33
1096;4°;1º;32
1096;4°;2º;33
1096;4°;3º;24
1096;4°;4º;25
1096;5°;1º;32
1096;5°;2º;32
1096;5°;3º;21
1096;5°;4º;21
1096;6°;1º;29
1096;6°;2º;29
1096;6°;3º;40
1097;1°;3º;28
1097;1°;4º;27
1097;1°;6º;28
1097;1°;7º;28
1097;1°;8º;28
1097;1°;9º;28
1097;2°;10º;27
1097;2°;1º;28
1097;2°;5º;32
1097;2°;6º;29
1097;2°;8º;30
1097;3°;1° ELECTROMECÁNICA;15
1097;3°;2º ELECTROMECÁNICA;24
1097;3°;3º CONSTRUCCIONES;25
1097;3°;5º ELECTROMECÁNICA;18
1097;3°;6º MECÁNICA;26
1097;4°;1º CONSTRUCCIONES;13
1097;4°;2º MECÁNICA;17
1097;4°;3º ELECTROMECÁNICA;22
1097;4°;4º ELECTROMECÁNICA;31
1097;5°;1º CONSTRUCCIONES;19
1097;5°;2º MECÁNICA;13
1097;5°;3º ELECTROMECÁNICA;15
1097;5°;4º ELECTROMECÁNICA;28
1097;6°;1º CONSTRUCCIONES;7
1097;6°;2º MECÁNICA;2
1097;6°;3º ELECTROMECÁNICA;17
1097;6°;4° ELECTROMECÁNICA;27
1098;1°;1º;29
1098;1°;2º;29
1098;1°;3º;28
1098;1°;4º;25
1098;1°;5º;23
1098;2°;1º;30
1098;2°;2º;30
1098;2°;3º;32
1098;2°;4º;29
1098;2°;5º;30
1098;3°;1º;27
1098;3°;2º;24
1098;3°;3º;25
1098;3°;4º;25
1098;4°;1º;20
1098;4°;2º;15
1098;4°;3º;9
1098;5°;1º;11
1098;5°;2º;10
1098;5°;3º;17
1098;6°;1º;13
1098;6°;2º;25
1099;1°;1º;36
1099;1°;2º;36
1099;1°;3º;29
1099;1°;4º;35
1099;1°;5º;36
1099;1°;6º;29
1099;1°;7º;29
1099;1°;8º;32
1099;1°;9º;29
1099;2°;1º;34
1099;2°;2º;40
1099;2°;3º;36
1099;2°;4º;38
1099;2°;5º;39
1099;2°;6º;39
1099;2°;7º;40
1099;2°;8º;40
1099;2°;9º;33
1099;3°;1º;34
1099;3°;2º;36
1099;3°;3º;37
1099;3°;4º;31
1099;3°;5º;31
1099;3°;6º;27
1099;3°;7º;36
1099;3°;8º;35
1099;3°;9º;39
1099;4°;1º;35
1099;4°;2º;40
1099;4°;3º;15
1099;4°;4º;35
1099;4°;5º;35
1099;4°;6º;32
1099;4°;7º;17
1099;4°;8º;23
1099;5°;1º;26
1099;5°;2º;27
1099;5°;3º;21
1099;5°;4º;24
1099;5°;5º;25
1099;5°;6º;25
1099;5°;7º;27
1099;5°;8º;27
1099;6°;1º;34
1099;6°;2º;21
1099;6°;3º;17
1099;6°;4º;19
1099;6°;5º;24
1099;6°;6º;20
1099;6°;7º;21
1099;6°;8º;26
1100;1°;1º;30
1100;1°;2º;35
1100;1°;3º;30
1100;1°;4º;31
1100;1°;5º;31
1100;1°;6º;21
1100;2°;1º;30
1100;2°;2º;30
1100;2°;3º;31
1100;2°;4º;27
1100;3°;1º;29
1100;3°;2º;27
1100;3°;4º;26
1100;4°;1º;30
1100;4°;2º;19
1100;4°;4º;15
1100;5°;1º;13
1100;5°;2º;37
1100;6°;1º;13
1100;6°;2º;26
1101;1°;1º;29
1101;1°;2º;28
1101;1°;3º;29
1101;1°;4º;26
1101;1°;6º;26
1101;2°;1º;27
1101;2°;2º;24
1101;2°;3º;27
1101;2°;4º;28
1101;2°;5º;25
1101;3°;1º;24
1101;3°;2º;25
1101;3°;3º;15
1101;3°;4º;33
1101;4°;1º;26
1101;4°;2º;23
1101;4°;3º;22
1101;4°;4º;20
1101;5°;1º;24
1101;5°;2º;23
1101;5°;3º;25
1101;6°;1º;27
1101;6°;2º;30
1101;6°;3º;15
1102;1°;1º;29
1102;1°;2º;29
1102;1°;3º;26
1102;1°;4º;28
1102;1°;5º;25
1102;1°;6º;28
1102;2°;1º;40
1102;2°;2º;40
1102;2°;3º;37
1102;2°;4º;32
1102;3°;1º;26
1102;3°;2º;21
1102;3°;3º;25
1102;3°;4º;31
1102;4°;1º;19
1102;4°;2º;15
1102;4°;3º;16
1102;4°;4º;24
1102;5°;1º;38
1102;5°;2º;32
1102;6°;1º;29
1102;6°;2º;28
1103;1°;1 ;30
1103;1°;2 ;30
1103;1°;3º;24
1103;1°;4º;15
1103;1°;5º;18
1103;2°;1º;24
1103;2°;2º;23
1103;2°;3º;24
1103;2°;4º;16
1103;2°;5º;19
1103;3°;1º;29
1103;3°;2º;27
1103;3°;3º;27
1103;3°;5º;33
1103;4°;1º;16
1103;4°;2º;19
1103;4°;3º;17
1103;4°;4º;34
1103;5°;1º;20
1103;5°;2º;29
1103;5°;3º;26
1104;1°;1º;25
1104;1°;2º;24
1104;2°;1º;27
1104;2°;2º;27
1104;3°;1º;25
1104;3°;2º;25
1104;4°;1º;28
1104;5°;1º;19
1104;6°;1º;24
1105;1°;1º;32
1105;1°;2º;31
1105;1°;3º;29
1105;1°;4º;34
1105;1°;5º;32
1105;1°;6º;28
1105;2°;1º;33
1105;2°;2º;31
1105;2°;3º;31
1105;2°;4º;30
1105;2°;5º;34
1105;2°;6º;36
1105;3°;1º;29
1105;3°;2º;29
1105;3°;3º;28
1105;3°;4º;24
1105;3°;5º;24
1105;3°;6º;26
1105;4°;1º;33
1105;4°;2º;26
1105;4°;3º;29
1105;4°;4º;28
1105;4°;5º;20
1105;4°;6º;22
1105;5°;1º;24
1105;5°;2º;31
1105;5°;3º;28
1105;5°;4º;20
1105;5°;5º;30
1105;5°;6º;13
1105;6°;1º;22
1105;6°;2º;26
1105;6°;3º;23
1105;6°;4º;20
1105;6°;5º;27
1105;6°;6º;25
1106;1°;1º;34
1106;1°;2º;33
1106;1°;3º;31
1106;1°;4º;31
1106;1°;5º;29
1106;1°;6º;35
1106;1°;7º;30
1106;1°;8º;24
1106;1°;9º;28
1106;2°;05ª;29
1106;2°;10º;30
1106;2°;1º;30
1106;2°;2º;30
1106;2°;3º;35
1106;2°;4º;29
1106;2°;7º;32
1106;2°;9º;29
1106;3°;1º;23
1106;3°;2º;19
1106;3°;3º;26
1106;3°;4º;25
1106;3°;5º;19
1106;3°;6º;24
1106;3°;7º;22
1106;3°;8º;16
1106;4°;1º;36
1106;4°;2º;26
1106;4°;3º;24
1106;4°;4º;22
1106;4°;5º;33
1106;5°;1º;27
1106;5°;2º;23
1106;5°;3º;22
1106;5°;4º;19
1106;5°;5º;16
1106;6°;1º;22
1106;6°;2º;22
1106;6°;3º;21
1106;6°;4º;22
1106;6°;5º;24
1107;1°;1º;30
1107;1°;2º;34
1107;1°;3º;26
1107;1°;4º;26
1107;1°;5º;24
1107;2°;1º;41
1107;2°;2º;38
1107;2°;3º;36
1107;2°;4º;37
1107;3°;1º;32
1107;3°;2º;14
1107;3°;3º;25
1107;3°;4º;16
1107;4°;1º;25
1107;4°;2º;19
1107;4°;3º;13
1107;4°;4º;16
1107;5°;1º;23
1107;5°;2º;17
1107;5°;3º;21
1107;6°;1º;23
1107;6°;2º;19
1107;6°;3º;10
1108;1°;1º;26
1108;1°;2º;25
1108;1°;3º;26
1108;1°;4º;24
1108;1°;5º;26
1108;1°;6º;23
1108;1°;7º;26
1108;2°;1º;28
1108;2°;2º;26
1108;2°;3º;31
1108;2°;4º;31
1108;2°;5º;25
1108;2°;6º;25
1108;3°;1º;27
1108;3°;2º;27
1108;3°;3º;16
1108;3°;4º;31
1108;3°;5º;30
1108;4°;1º;10
1108;4°;2º;32
1108;4°;3º;15
1108;4°;4º;32
1108;5°;1º;6
1108;5°;2º;26
1108;5°;3º;23
1108;5°;4º;31
1108;6°;1º;15
1108;6°;2º;15
1108;6°;3º;27
1108;6°;4º;26
1108;6°;5º;26
1109;1°;1º;26
1109;1°;2º;28
1109;1°;3º;27
1109;1°;4º;31
1109;1°;5º;31
1109;1°;6º;32
1109;1°;7º;25
1109;1°;8º;25
1109;2°;1º;29
1109;2°;2º;32
1109;2°;3º;31
1109;2°;4º;31
1109;2°;5º;28
1109;2°;6º;29
1109;3°;1º E. M.;30
1109;3°;2º C.C.;26
1109;3°;3º C.C.;29
1109;3°;4º E.M.;28
1109;3°;5º;30
1109;4°;10º E.M.;32
1109;4°;6º C.C;27
1109;4°;7º;32
1109;4°;8º E.M.;26
1109;5°;10°;27
1109;5°;4º C.C.;14
1109;5°;5° C.C.;16
1109;5°;9º E.M.;29
1109;6°;4º C.C.;35
1109;6°;9º E.M.;36
1110;1°;1º;29
1110;1°;2º;23
1110;1°;3º;25
1110;1°;4º;30
1110;2°;1º;34
1110;2°;2º;35
1110;2°;3º;35
1110;3°;1º;31
1110;3°;2º;32
1110;3°;3º;33
1110;4°;1º;22
1110;4°;2º;29
1110;4°;3º;22
1110;5°;1º;27
1110;5°;2º;34
1110;5°;3º;18
1110;6°;1º;25
1110;6°;2º;26
1110;6°;3º;19
1111;1°;1º;35
1111;1°;2º;32
1111;1°;3º;33
1111;2°;1º;26
1111;2°;2º;26
1111;2°;3º;26
1111;3°;1º;28
1111;3°;2º;28
1111;3°;3º;27
1111;4°;1º;19
1111;4°;2º;16
1111;4°;3º;18
1111;5°;1º;22
1111;5°;3º;23
1111;6°;1º;29
1111;6°;2º;28
1112;1°;1º;29
1112;1°;2º;29
1112;1°;3º;28
1112;1°;4º;30
1112;2°;1º;30
1112;2°;2º;30
1112;2°;3º;34
1112;3°;1ª CO;33
1112;3°;2ª CO;31
1112;3°;3ª CO;42
1112;4°;1ª CO;40
1112;4°;2ª CO;42
1112;4°;3ª CO;24
1112;5°;1ª CO;29
1112;5°;2ª CO;26
1112;5°;3° CO;29
1112;6°;1ª CO;21
1112;6°;2ªCO;26
1112;6°;3º CO;27
1115;1°;1º;33
1115;1°;2º;32
1115;1°;3º;34
1115;1°;4º;30
1115;2°;1º;19
1115;2°;2º;28
1115;2°;3ª DFA;13
1115;2°;3º;7
1115;2°;4º;19
1115;3°;1º;18
1115;3°;2º;28
1115;3°;3 DFA;13
1115;3°;3º;10
1115;3°;4º;22
1115;4°;1º;22
1115;4°;2ª Dibujo;7
1115;4°;2ª Escultura;7
1115;4°;2ª Grabado;6
1115;4°;2ª Pintura;5
1115;4°;3ª DFA;6
1115;4°;3º;17
1115;4°;4º;26
1115;5°;1º;19
1115;5°;2ª Dibujo;7
1115;5°;2ª Escultura;5
1115;5°;2ª Grabado;5
1115;5°;2ª Pintura;8
1115;5°;3ª DFA;17
1115;5°;3º;12
1115;5°;4º;23
1116;1°;1º;27
1116;1°;2º;28
1116;1°;3º;28
1116;1°;4º;30
1116;1°;5º;29
1116;2°;1º;30
1116;2°;2º;28
1116;2°;3º;29
1116;2°;4º;29
1116;2°;5º;28
1116;3°;1º;30
1116;3°;2º;28
1116;3°;3º;28
1116;3°;4º;32
1116;3°;5º;30
1116;4°;1º;35
1116;4°;2º;35
1116;4°;3º;33
1116;4°;4º;32
1116;5°;1º;27
1116;5°;2º;27
1116;5°;3º;29
1116;5°;4º;33
1117;1°;1º;18
1117;1°;2º;19
1117;1°;3º;20
1117;1°;4º;19
1117;2°;1º;24
1117;2°;2º;23
1117;2°;3º;21
1117;3°;1º;17
1117;3°;2º;17
1117;3°;4º;19
1117;4°;1º;23
1117;4°;2º;21
1117;4°;3º;21
1117;5°;1º;13
1117;5°;2º;21
1117;5°;3º;18
1118;1°;1º;32
1118;1°;2º;31
1118;1°;3º;29
1118;2°;1° Prog.;25
1118;2°;2° Prog;22
1118;2°;3° Prog;26
1118;3°;1º;1
1118;3°;2° Prog;25
1118;3°;3° Prog;24
1118;3°;4° Prog.;21
1118;4°;1º;17
1118;5°;1º;16
1119;1°;1º;20
1119;1°;2º;20
1119;1°;3º;24
1119;1°;4º;22
1119;1°;5º;23
1119;2°;1º;20
1119;2°;2º;21
1119;2°;3º;19
1119;2°;4º;21
1119;3°;1º;24
1119;3°;2º;20
1119;3°;3º;19
1119;3°;4º;20
1119;4°;1º;20
1119;4°;2º;17
1119;4°;3º;17
1119;4°;4º;19
1119;5°;1º;17
1119;5°;2º;19
1119;5°;3º;28
1120;1°;1º;30
1120;1°;2º;31
1120;1°;3º;30
1120;1°;4º;25
1120;2°;1º;27
1120;2°;2º;28
1120;2°;3º;27
1120;2°;4º;28
1120;3°;1º;24
1120;3°;2º;28
1120;3°;3º;26
1120;3°;4º;24
1120;4°;1º;35
1120;4°;2º;28
1120;4°;3º;32
1120;5°;1º;33
1120;5°;2º;30
1120;5°;3º;34
1120;6°;1º;37
1120;6°;2º;39
1121;1°;1º;30
1121;1°;2º;37
1121;1°;3º;31
1121;1°;4º;32
1121;1°;5º;31
1121;2°;1º;23
1121;2°;2º;25
1121;2°;3º;22
1121;2°;4º;28
1121;2°;5º;26
1121;3°;1º;29
1121;3°;2º;30
1121;3°;3º;28
1121;3°;4º;30
1121;4°;1º;30
1121;4°;2º;26
1121;4°;3º;28
1121;5°;1º;27
1121;5°;2º;28
1121;5°;3º;26
1122;1°;1º;25
1122;1°;2º;24
1122;1°;3º;26
1122;2°;1º;25
1122;2°;2º;25
1122;2°;3º;23
1122;3°;1º;19
1122;3°;2º;18
1122;3°;3º;20
1122;4°;1º;19
1122;4°;2º;19
1122;4°;3º;19
1122;5°;1º;22
1122;5°;2º;19
1123;1°;1º;31
1123;1°;2º;31
1123;1°;3º;30
1123;1°;4º;23
1123;2°;1º;27
1123;2°;2º;30
1123;2°;3º;28
1123;2°;4º;28
1123;3°;1º;37
1123;3°;2º;34
1123;3°;3º;36
1123;4°;1º;30
1123;4°;2º;30
1123;4°;3º;27
1123;5°;1º;31
1123;5°;2º;30
1123;5°;3º;27
1124;1°;1º;17
1124;1°;2º;17
1124;1°;3º;17
1124;1°;4º;20
1124;2°;1º;20
1124;2°;2º;18
1124;2°;3º;19
1124;3°;1 ;31
1124;3°;2 ;27
1124;3°;3 ;21
1124;4°;1 ;26
1124;4°;2 ;27
1124;5°;1 ;22
1124;5°;2 ;15
1125;1°;1º;26
1125;1°;2º;27
1125;1°;3º;26
1125;2°;1º;23
1125;2°;2º;24
1125;2°;3º;26
1125;3°;1º;35
1125;3°;2º;34
1125;4°;1º;30
1125;4°;2º;30
1125;5°;1º;27
1125;5°;2º;26
1126;1°;1º;26
1126;1°;2º;30
1126;1°;3º;29
1126;1°;4º;29
1126;1°;5º;29
1126;2°;1º;28
1126;2°;2º;26
1126;2°;3º;28
1126;2°;4º;29
1126;3°;1º;25
1126;3°;2º;28
1126;3°;3º;28
1126;3°;4º;30
1126;4°;1º;17
1126;4°;2º;13
1126;4°;3º;16
1126;4°;4º;18
1126;5°;1º;23
1126;5°;2º;16
1126;5°;3º;17
1127;1°;1º;25
1127;1°;2º;13
1127;1°;3º;23
1127;2°;1º;23
1127;2°;2º;12
1127;2°;3º;18
1127;3°;1º;27
1127;3°;2º;24
1127;4°;1º;26
1127;4°;2º;21
1127;5°;1º;19
1127;5°;2º;21
1128;1°;1º;34
1128;1°;2º;34
1128;1°;3º;34
1128;2°;1º;25
1128;2°;2º;24
1128;2°;3º;24
1128;2°;4º;25
1128;3°;1º;16
1128;3°;2º;18
1128;3°;3º;17
1128;3°;4º;17
1128;3°;5º;18
1128;4°;1º;22
1128;4°;2º;21
1128;4°;3º;16
1128;4°;4º;21
1128;5°;1º;13
1128;5°;2º;8
1128;5°;3º;10
1128;5°;4º;12
1129;1°;1º;21
1129;1°;2º;22
1129;2°;1º;20
1129;2°;2º;15
1129;3°;1º;21
1129;3°;2º;23
1129;4°;1º;13
1129;4°;2º;13
1129;5°;1º;20
1129;5°;2º;17
1131;1°;1º;34
1131;1°;2º;29
1131;1°;3º;35
1131;1°;4º;34
1131;1°;5º;34
1131;2°;1º;26
1131;2°;2º;27
1131;2°;3º;27
1131;2°;4º;28
1131;2°;5º;26
1131;3°;1º;26
1131;3°;2º;25
1131;3°;3º;27
1131;3°;4º;26
1131;3°;5º;28
1131;4°;1º;30
1131;4°;2º;27
1131;4°;3º;29
1131;4°;4º;24
1131;4°;5º;22
1131;5°;1º;22
1131;5°;2º;20
1131;5°;3º;32
1131;5°;4º;34
1132;1°;1º;29
1132;1°;2º;29
1132;1°;3º;29
1132;1°;4º;27
1132;1°;5º;24
1132;2°;1º;26
1132;2°;2º;26
1132;2°;3º;25
1132;2°;4º;29
1132;3°;1º;27
1132;3°;2º;30
1132;3°;3º;30
1132;4°;1º;17
1132;4°;2º;24
1132;4°;3º;17
1132;5°;1º;46
1132;5°;2º;22
1133;1°;1º;33
1133;1°;2º;31
1133;1°;3º;32
1133;1°;4º;33
1133;1°;5º;32
1133;2°;1º;37
1133;2°;2º;37
1133;2°;3º;40
1133;2°;4º;39
1133;3°;1º;25
1133;3°;2º;22
1133;3°;3º;24
1133;3°;4º;28
1133;4°;1º;29
1133;4°;2º;29
1133;4°;3º;27
1133;4°;4º;29
1133;5°;1º;24
1133;5°;2º;25
1133;5°;3º;20
1133;5°;4º;19
1133;6°;1º;33
1134;1°;1º;26
1134;1°;2º;17
1134;1°;3º;15
1134;2°;1º;23
1134;2°;2º;38
1134;3°;1º;24
1134;3°;2º;30
1134;4°;1º;33
1134;4°;2º;31
1134;5°;1º;19
1134;5°;2º;24
1135;1°;1º;33
1135;1°;2º;35
1135;2°;1º;27
1135;2°;2º;24
1135;3°;1º;33
1135;3°;2º;34
1135;4°;1º;21
1135;4°;2º;17
1135;5°;1º;11
1135;5°;2º;13
1136;1°;10º;18
1136;1°;1º;22
1136;1°;2º;20
1136;1°;3º;22
1136;1°;4º;21
1136;1°;5º;20
1136;1°;6º;19
1136;1°;7º;19
1136;1°;8º;23
1136;1°;9º;21
1136;2°;1º;29
1136;2°;2º;32
1136;2°;3º;30
1136;2°;4º;31
1136;2°;5º;24
1136;2°;6º;27
1136;2°;7º;25
1136;2°;8º;26
1136;3°;1º;30
1136;3°;2º;29
1136;3°;3º;31
1136;3°;4º;34
1136;3°;5º;19
1136;3°;6º;28
1136;3°;7º;21
1136;3°;8º;28
1136;4°;1º;28
1136;4°;2º;26
1136;4°;3º;24
1136;4°;4º;28
1136;4°;5º;26
1136;4°;6º;21
1136;4°;7º;23
1136;5°;1º;23
1136;5°;2º;20
1136;5°;3º;32
1136;5°;4º;22
1136;5°;5º;15
1136;5°;6º;27
1136;5°;7º;28
1137;1°;1º;17
1137;1°;2º;18
1137;1°;3º;18
1137;1°;4º;18
1137;2°;1º;19
1137;2°;2º;20
1137;2°;3º;19
1137;2°;4º;19
1137;3°;1º;25
1137;3°;2º;24
1137;3°;3º;28
1137;4°;1º;28
1137;4°;2º;31
1137;4°;3º;19
1137;5°;1º;24
1137;5°;2º;28
1137;5°;3º;20
1138;1°;1º;15
1138;1°;2º;14
1138;1°;3º;19
1138;1°;4º;20
1138;1°;5º;18
1138;2°;1º;26
1138;2°;2º;27
1138;2°;3º;26
1138;2°;4º;23
1138;3°; 4°;15
1138;3°;1º;30
1138;3°;2º;14
1138;3°;3º;32
1138;4°;1º;27
1138;4°;2º;17
1138;4°;3º;20
1138;4°;4º;20
1138;5°;1º;23
1138;5°;2º;32
1138;5°;3º;9
1139;1°;1º;38
1139;1°;2º;36
1139;1°;3º;35
1139;1°;4º;27
1139;1°;5º;36
1139;2°;1º;24
1139;2°;2º;24
1139;2°;3º;24
1139;2°;4º;21
1139;2°;5º;26
1139;3°;1º;28
1139;3°;2º;22
1139;3°;3º;24
1139;3°;4º;24
1139;4°;1º;27
1139;4°;2º;22
1139;4°;3º;28
1139;5°;1º;19
1139;5°;2º;24
1139;5°;3º;26
1140;1°;1º;34
1140;1°;2º;32
1140;1°;3º;38
1140;1°;4º;34
1140;1°;5º;37
1140;2°;1º;28
1140;2°;2º;32
1140;2°;3º;28
1140;2°;4º;30
1140;2°;5º;33
1140;3°;1º;33
1140;3°;2º;33
1140;3°;3º;33
1140;3°;4º;32
1140;4°;1º;26
1140;4°;2º;26
1140;4°;3º;24
1140;4°;4º;30
1140;5°;1º;17
1140;5°;2º;17
1140;5°;3º;16
1140;5°;4º;28
1141;1°;1º;28
1141;1°;2º;28
1141;1°;3º;28
1141;2°;1º;26
1141;2°;2º;22
1141;2°;3° Orient;30
1141;3°;1º;26
1141;3°;3º;27
1141;4°;1º;20
1141;4°;3º;20
1141;5°;1º;35
1141;5°;2º;22
1142;1°;1º;30
1142;1°;2º;30
1142;1°;3º;32
1142;2°;1º;26
1142;2°;2º;25
1142;2°;3º;26
1142;3°;1º;22
1142;3°;2º;26
1142;3°;3º;38
1142;4°;1º;38
1142;4°;2º;38
1142;5°;1º;23
1142;5°;2º;30
1143;1°;1º;23
1143;1°;2º;33
1143;1°;3º;30
1143;1°;4º;31
1143;1°;5º;30
1143;1°;6º;34
1143;2°;1º;34
1143;2°;2º;23
1143;2°;3º;33
1143;2°;4º;33
1143;2°;5º;30
1143;2°;6º;33
1143;3°;1º;28
1143;3°;2º;29
1143;3°;3º;29
1143;3°;4º;23
1143;3°;5º;32
1143;3°;6º;34
1143;4°;1º;31
1143;4°;2º;29
1143;4°;3º;24
1143;4°;4º;22
1143;4°;5º;32
1143;4°;6º;33
1143;5°;1º;32
1143;5°;2º;29
1143;5°;3º;24
1143;5°;4º;32
1143;5°;5º;26
1143;5°;6º;33
1144;1°;1º;35
1144;1°;2º;33
1144;1°;3º;33
1144;1°;4º;33
1144;1°;5º;35
1144;2°;1º;34
1144;2°;2º;37
1144;2°;3º;33
1144;2°;4º;34
1144;3°;1º;34
1144;3°;2º;35
1144;3°;3º;35
1144;3°;4º;35
1144;4°;1º;31
1144;4°;2º;34
1144;4°;3º;30
1144;5°;1º;27
1144;5°;2º;31
1144;5°;3º;29
1145;1°;1º;26
1145;1°;2º;26
1145;2°;1º;26
1145;2°;2º;24
1145;3°;1º;24
1145;3°;2º;25
1145;4°;1º;23
1145;4°;2º;26
1145;5°;1º;31
1146;1°;1º;29
1146;1°;2º;24
1146;1°;3º;23
1146;1°;4º;22
1146;2°;1º;22
1146;2°;2º;22
1146;2°;3º;23
1146;3°;1º;34
1146;3°;2º;33
1146;4°;1º;27
1146;4°;2º;26
1146;5°;1º;21
1146;5°;2º;24
1147;1°;1º;31
1147;1°;2º;29
1147;2°;1º;34
1147;2°;2º;35
1147;3°;1º;31
1147;3°;2º;34
1147;4°;1º;33
1147;4°;2º;34
1147;5°;1º;30
1147;5°;2º;26
1148;1°;1º;34
1148;1°;2º;32
1148;2°;1º;28
1148;2°;2º;26
1148;3°;1º;23
1148;3°;2º;22
1148;4°;1º;22
1148;4°;2º;24
1148;5°;1º;29
1148;6°;1º;23
1149;1°;1º;35
1149;1°;2º;34
1149;2°;1º;38
1149;2°;2º;39
1149;3°;1º;33
1149;3°;2º;32
1149;4°;1º;18
1149;4°;2º;19
1149;5°;1º;27
1149;6°;1º;21
1150;1°;1º;28
1150;1°;2º;29
1150;1°;3º;30
1150;1°;4º;24
1150;2°;1º;33
1150;2°;2º;31
1150;2°;3º;37
1150;3°;1º;35
1150;3°;2º;34
1150;3°;3º;31
1150;4°;1º;29
1150;4°;2º;31
1150;4°;3º;31
1150;5°;1º;24
1150;5°;2º;32
1150;5°;3º;26
1151;1°;1º;19
1151;1°;2º;21
1151;1°;3º;20
1151;2°;1º;21
1151;2°;2º;21
1151;2°;3º;19
1151;3°;1º;19
1151;3°;2º;20
1151;3°;3º;25
1151;4°;1º;24
1151;4°;2º;29
1151;5°;1º;23
1151;5°;2º;22
1152;1°;1º;37
1152;1°;2º;36
1152;1°;3º;34
1152;1°;4º;33
1152;2°;1º;32
1152;2°;2º;32
1152;2°;3º;29
1152;2°;4º;26
1152;3°;1º;34
1152;3°;2º;34
1152;3°;3º;32
1152;4°;1º;26
1152;4°;2º;29
1152;4°;3º;29
1152;5°;1º;45
1152;5°;2º;44
1153;1°;1º;31
1153;1°;2º;31
1153;1°;3º;31
1153;2°;1º;26
1153;2°;2º;29
1153;2°;3º;28
1153;3°;1º;34
1153;3°;2º;34
1153;3°;3º;19
1153;4°;1º;35
1153;4°;2º;37
1153;5°;1º;31
1153;5°;2º;32
1154;1°;1º;33
1154;1°;2º;36
1154;1°;3º;29
1154;1°;4º;31
1154;1°;5º;25
1154;1°;6º;20
1154;2°;1º;31
1154;2°;2º;30
1154;2°;3º;40
1154;2°;4º;42
